ts,ts.1,board_temp,cap_fill_base,cap_fill_actual
1775848098902216,2385339189,19,100,129.0840454101562
1775848098927926,2385369190,20,100,129.0840454101562
1775848098967081,2385398905,19,100,129.0840454101562
1775848098999584,2385430190,19,100,129.0840454101562
1775848099018011,2385460190,19,100,129.0840454101562
1775848099044154,2385490190,19,100,129.0840454101562
1775848099061112,2385520190,19,100,129.0840454101562
1775848099114764,2385550190,19,100,129.0840454101562
1775848099156634,2385580190,19,100,129.0840454101562
1775848099178108,2385610190,20,100,129.0840454101562
1775848099204086,2385640190,19,100,129.0840454101562
1775848099240101,2385670189,19,100,129.0840454101562
1775848099273830,2385700189,19,100,129.0840454101562
1775848099309275,2385730174,19,100,129.0840454101562
1775848099311065,2385760190,20,100,129.0840454101562
1775848099332685,2385790187,19,100,129.0840454101562
1775848099370132,2385820189,19,100,129.0840454101562
1775848099420220,2385850189,19,100,129.0840454101562
1775848099431178,2385878192,19,100,129.0840454101562
1775848099453522,2385908189,19,100,129.0840454101562
1775848099479675,2385938183,20,100,129.0840454101562
1775848099528555,2385968226,19,100,129.0840454101562
1775848099550075,2385998165,20,100,129.0840454101562
1775848099575569,2386028196,20,100,129.0840454101562
1775848099599625,2386058190,19,100,129.0840454101562
1775848099630030,2386088190,19,100,129.0840454101562
1775848099664764,2386118167,19,100,129.0840454101562
1775848099687807,2386148187,19,100,129.0840454101562
1775848099713509,2386178189,19,100,129.0840454101562
1775848099734352,2386208217,19,100,129.0840454101562
1775848099753768,2386238189,19,100,129.0840454101562
1775848099801447,2386268189,20,100,129.0840454101562
1775848099826929,2386297189,19,100,129.0840454101562
1775848099853346,2386327162,20,100,129.0840454101562
1775848099881170,2386357190,19,100,129.0840454101562
1775848099902955,2386387185,19,100,129.0840454101562
1775848099951002,2386417191,19,100,129.0840454101562
1775848099969363,2386447167,19,100,129.0840454101562
1775848099996672,2386477188,19,100,129.0840454101562
1775848100036511,2386507190,19,100,129.0840454101562
1775848100062671,2386537179,19,100,129.0840454101562
1775848100100683,2386567189,19,100,129.0840454101562
1775848100121190,2386597189,20,100,129.0840454101562
1775848100148287,2386627190,19,100,129.0840454101562
1775848100174575,2386657174,19,100,129.0840454101562
1775848100202806,2386687190,19,100,129.0840454101562
1775848100275576,2386717190,19,100,129.0840454101562
1775848100300491,2386747190,20,100,129.0840454101562
1775848100334480,2386777190,19,100,129.0840454101562
1775848100361252,2386807190,19,100,129.0840454101562
1775848100385423,2386837190,19,100,129.0840454101562
1775848100424037,2386867190,20,100,129.0840454101562
1775848100450304,2386897190,20,100,129.0840454101562
1775848100472946,2386927188,20,100,129.0840454101562
1775848100495056,2386957224,19,100,129.0840454101562
1775848100516014,2386987183,19,100,129.0840454101562
1775848100549152,2387016194,19,100,129.0840454101562
1775848100574506,2387046196,20,100,129.0840454101562
1775848100603382,2387076189,20,100,129.0840454101562
1775848100629918,2387106189,20,100,129.0840454101562
