ts,ts.1,copv_1,copv_2,qd_pres,oxtank_1,oxtank_2,pilot_pres,ereg_closed,ereg_stage_1,ereg_stage_2,copv_1_median,copv_2_median,qd_pres_median,oxtank_1_median,oxtank_2_median,pilot_pres_median
1773431483573803,3232268128,2662.968994140625,73.2812271118164,0,-2.015613079071045,-0.609375536441803,441.0469055175781,True,False,False,2665.781494140625,74.0625,0,-2.81249737739563,-0.6562583446502686,441.1875
1773431483684172,3232371628,2663.28125,70.9375,0,-3.234364032745361,-0.5625039339065552,440.9531555175781,True,False,False,2665.46875,74.0625,0,-2.81249737739563,-0.6562583446502686,441.1875
1773431483805607,3232480364,2662.8125,76.09375,0,-3.468744516372681,-0.609375536441803,441.09375,True,False,False,2665.46875,74.0625,0,-2.81249737739563,-0.6562583446502686,441.1875
1773431483938617,3232605005,2662.65625,73.59370422363281,0,-3.187492370605469,-0.609375536441803,441.09375,True,False,False,2665.3125,74.0625,0,-2.81249737739563,-0.6562583446502686,441.1875
1773431484041692,3232743008,2662.34375,74.0625,0,-3.328129768371582,-0.609375536441803,441.09375,True,False,False,2665.156494140625,74.0625,0,-2.906240463256836,-0.6562583446502686,441.1875
1773431484182543,3232854910,2662.1875,70.62494659423828,0,-2.906240463256836,-0.609375536441803,441.0469055175781,True,False,False,2664.687744140625,74.0625,0,-2.906240463256836,-0.6562583446502686,441.1875
1773431484294945,3232988909,2662.03125,73.2812271118164,0,-3.421872854232788,-0.6562583446502686,441.0469055175781,True,False,False,2664.375,73.75001525878906,0,-2.906240463256836,-0.6562583446502686,441.1875
1773431484390327,3233090909,2662.03125,76.09375,0,-3.328129768371582,-0.609375536441803,441.09375,True,False,False,2664.21875,73.75001525878906,0,-2.906240463256836,-0.6562583446502686,441.140625
1773431484493805,3233194084,2661.5625,72.81251525878906,0,-1.68748950958252,-0.6562583446502686,441.140625,True,False,False,2664.21875,73.75001525878906,0,-2.906240463256836,-0.6562583446502686,441.140625
1773431484609290,3233309350,2661.406494140625,69.84375762939453,0,-3.187492370605469,-0.6562583446502686,441.0,True,False,False,2663.90625,73.59370422363281,0,-2.906240463256836,-0.6562583446502686,441.140625
1773431484712272,3233411828,2661.5625,73.2812271118164,0,-3.000006198883057,-0.7031298875808716,441.0,True,False,False,2663.90625,73.59370422363281,0,-2.906240463256836,-0.6562583446502686,441.140625
1773431484825536,3233514145,2661.09375,69.99999237060547,0,-3.093749284744263,-0.6562583446502686,440.90625,True,False,False,2663.75,73.2812271118164,0,-2.906240463256836,-0.6562583446502686,441.140625
1773431484938767,3233621909,2661.25,73.2812271118164,0,-2.249993324279785,-0.5625039339065552,440.9531555175781,True,False,False,2663.593994140625,73.2812271118164,0,-2.906240463256836,-0.6562583446502686,441.09375
1773431485042594,3233743908,2660.9375,74.0625,0,-2.765625715255737,-0.609375536441803,440.765625,True,False,False,2663.4375,73.2812271118164,0,-2.81249737739563,-0.6562583446502686,441.09375
