ts,data
1773431402814121,-13.9502
1773431402818023,-13.9502
1773431402824674,-13.2189
1773431402828083,-13.125
1773431402834561,-13.6761
1773431402838182,-13.6664
1773431402842076,-12.6272
1773431402846054,-13.1176
1773431402850041,-13.7362
1773431402854077,-13.715
1773431402858500,-12.618
1773431402862061,-13.0695
1773431402867755,-13.6149
1773431402870187,-13.5874
1773431402875465,-12.9585
1773431402881585,-12.9494
1773431402884284,-13.4959
1773431402888079,-12.7977
1773431402892287,-12.2993
1773431402896093,-12.7067
1773431402900056,-13.2618
1773431402905654,-13.2509
1773431402908123,-12.6627
1773431402912093,-12.7222
1773431402916101,-13.2383
1773431402920064,-13.1577
1773431402924135,-12.4778
1773431402929740,-12.0103
1773431402932125,-13.0953
1773431402936037,-13.0993
1773431402940049,-12.4961
1773431402944055,-12.4921
1773431402950071,-13.0455
1773431402954037,-13.0529
1773431402959272,-12.4389
1773431402962067,-13.1548
1773431402974178,-12.1505
1773431402978065,-12.1505
1773431402984012,-13.2498
1773431402988447,-12.6718
1773431402992080,-12.2964
1773431402996286,-12.8778
1773431403000382,-13.513
1773431403004147,-13.5514
1773431403009240,-12.9837
1773431403012505,-13.0215
1773431403016803,-13.6258
1773431403020017,-13.6607
1773431403024061,-13.1107
1773431403028012,-12.7691
1773431403032083,-14.0114
1773431403036061,-14.0343
1773431403046656,-13.58
1773431403050005,-14.2197
1773431403054029,-14.234
1773431403058013,-13.628
1773431403062017,-13.7396
1773431403066031,-14.4189
1773431403071447,-14.5127
1773431403074051,-13.5611
1773431403078039,-13.5611
1773431403082017,-14.5751
1773431403088242,-13.9187
1773431403094183,-13.5479
1773431403098072,-14.1213
1773431403102055,-14.8074
1773431403106081,-14.2255
1773431403110022,-14.2907
1773431403116090,-14.8738
1773431403120205,-14.8441
1773431403124604,-14.1883
1773431403128120,-14.1436
1773431403134318,-14.6049
1773431403138008,-14.6049
1773431403142144,-13.5657
1773431403149665,-14.6907
1773431403154017,-13.3883
