ts,ts.1,copv_1,copv_2,qd_pres,oxtank_1,oxtank_2,pilot_pres,ereg_closed,ereg_stage_1,ereg_stage_2,copv_1_median,copv_2_median,qd_pres_median,oxtank_1_median,oxtank_2_median,pilot_pres_median
1773427281742532,3325394178,249.5312652587891,-0.3125518560409546,0,-3.375001192092896,74.76561737060547,249.6562652587891,True,False,False,249.6875152587891,-1.406297087669373,0,-3.421872854232788,74.85938262939453,249.84375
1773427281839199,3325500205,249.3750305175781,-0.9375065565109252,0,-2.718754053115845,74.76561737060547,249.75,True,False,False,249.6875152587891,-1.406297087669373,0,-3.421872854232788,74.81250762939453,249.84375
1773427281960074,3325595796,249.5312652587891,0.7811933755874634,0,-3.468744516372681,74.81250762939453,249.5625152587891,True,False,False,249.6875152587891,-1.249983906745911,0,-3.421872854232788,74.81250762939453,249.84375
1773427282111452,3325723205,249.5312652587891,-3.124997138977051,0,-3.703124761581421,74.71874237060547,249.5625152587891,True,False,False,249.6875152587891,-1.249983906745911,0,-3.468744516372681,74.81250762939453,249.84375
1773427282213111,3325871204,249.84375,-0.1562386751174927,0,-2.81249737739563,74.85938262939453,249.6562652587891,True,False,False,249.6875152587891,-0.9375065565109252,0,-3.468744516372681,74.81250762939453,249.7968597412109
1773427282316161,3325973988,249.84375,-0.3125518560409546,0,-3.93750524520874,74.671875,249.5625152587891,True,False,False,249.6875152587891,-0.3125518560409546,0,-3.468744516372681,74.81250762939453,249.7968597412109
1773427282430580,3326081927,249.6875152587891,-1.249983906745911,0,-4.124991416931152,74.625,249.6562652587891,True,False,False,249.6875152587891,-0.9375065565109252,0,-3.468744516372681,74.81250762939453,249.7968597412109
1773427282536538,3326187204,249.84375,0.468716025352478,0,-3.703124761581421,74.76561737060547,249.515625,True,False,False,249.6875152587891,-0.9375065565109252,0,-3.468744516372681,74.81250762939453,249.7968597412109
1773427282651040,3326304205,249.6875152587891,1.875013113021851,0,-3.140620946884155,74.76561737060547,249.5625152587891,True,False,False,249.6875152587891,-0.9375065565109252,0,-3.468744516372681,74.81250762939453,249.7968597412109
1773427282755233,3326416205,249.2187957763672,-2.50004243850708,0,-3.421872854232788,74.71874237060547,249.515625,True,False,False,249.6875152587891,-0.9375065565109252,0,-3.468744516372681,74.81250762939453,249.75
