ts,run,state,depress,igniter,gn2_fill,lox_fill,gn2_drain,ereg_power,press_pilot,ms_since_boot,lox_disconnect
1774635771898361,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2026080,False
1774635772515582,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2026611,False
1774635772721555,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2026895,False
1774635773439223,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2027602,False
1774635774109095,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2028269,False
1774635774297547,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2028440,False
1774635775628159,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2029806,False
1774635776993890,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2031139,False
1774635780086836,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2034260,False
1774635780932946,False,"""GN2_STANDBY""",True,False,False,False,False,False,False,2035086,False
1774635781486798,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2035669,False
1774635782346936,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2036521,False
1774635782367309,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2036548,False
1774635782406491,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2036582,False
1774635783622805,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2037799,False
1774635783697030,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2037880,False
1774635784006559,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2038176,False
1774635785457984,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2039602,False
1774635785854500,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2040002,False
1774635786107772,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2040262,False
1774635786363645,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2040542,False
1774635786531196,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2040692,False
1774635786949782,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2041116,False
1774635788008077,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2042190,False
1774635788285511,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2042452,False
1774635788572989,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2042754,False
1774635790044343,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2044227,False
1774635791084716,False,"""GN2_STANDBY""",True,False,False,False,False,False,False,2045260,False
1774635791487109,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2045651,False
1774635792577479,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2046753,False
1774635793485541,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2047660,False
1774635795263709,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2049444,False
1774635796203127,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2050381,False
1774635799003746,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2053098,False
1774635799039257,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2053223,False
1774635799776553,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2053924,False
1774635800437073,False,"""GN2_STANDBY""",True,False,False,False,False,False,False,2054619,False
1774635800453576,False,"""GN2_STANDBY""",True,False,False,False,False,False,False,2054635,False
1774635801204694,False,"""GN2_STANDBY""",True,False,False,False,False,False,False,2055380,False
1774635802925530,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2057099,False
1774635803022662,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2057183,False
1774635804000752,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2058183,False
1774635804031783,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2058200,False
1774635804525165,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2058697,False
1774635805948578,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2060115,False
1774635807374332,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2061558,False
1774635807574983,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2061757,False
1774635808612634,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2062767,False
1774635808872603,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2063051,False
1774635809150498,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2063320,False
1774635809166315,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2063347,False
1774635809183849,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2063366,False
1774635809542033,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2063690,False
1774635810845947,False,"""GN2_STANDBY""",True,False,False,False,False,False,False,2064974,False
1774635811059633,False,"""GN2_STANDBY""",True,False,False,False,False,False,False,2065233,False
1774635812526611,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2066651,False
1774635813023469,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2067142,False
1774635813088844,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2067268,False
1774635813410548,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2067579,False
1774635814133177,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2068316,False
1774635814611062,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2068792,False
1774635815191047,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2069349,False
1774635815500548,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2069656,False
1774635816222168,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2070399,False
1774635816826736,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2070997,False
1774635817716826,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2071870,False
1774635818032143,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2072215,False
1774635820156183,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2074340,False
1774635820521245,False,"""GN2_STANDBY""",True,False,False,False,False,False,False,2074700,False
1774635822023046,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2076190,False
1774635822341515,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2076518,False
1774635823303093,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2077481,False
1774635823374495,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2077496,False
1774635823910536,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2078045,False
1774635825116597,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2079285,False
1774635825904848,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2080089,False
1774635827624869,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2081801,False
1774635828802566,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2082947,False
1774635830482933,False,"""GN2_STANDBY""",True,False,False,False,False,False,False,2084664,False
