ts,data
1775840804119968,-2.95038
1775840804123936,-2.96343
1775840804127954,-2.94358
1775840804132503,-2.9691
1775840804135965,-2.96343
1775840804139908,-2.9827
1775840804144031,-2.96172
1775840804147952,-2.97874
1775840804151928,-2.98497
1775840804155951,-3.00539
1775840804159918,-2.99631
1775840804164075,-3.00028
1775840804167957,-2.99405
1775840804171955,-2.99972
1775840804176014,-2.99745
1775840804179970,-2.9793
1775840804183947,-3.01106
1775840804187947,-3.01956
1775840804191965,-3.0207
1775840804195964,-2.99915
1775840804199959,-3.03034
1775840804203920,-3.03431
1775840804207993,-3.02297
1775840804211905,-3.00822
1775840804215976,-3.02523
1775840804219898,-3.00595
1775840804223959,-2.99688
1775840804227971,-2.99745
1775840804231926,-3.0241
1775840804235909,-3.0173
1775840804240290,-3.00425
1775840804243965,-2.98327
1775840804247935,-2.98951
1775840804251913,-2.98441
1775840804255900,-2.98724
1775840804259891,-2.9725
1775840804263976,-2.94585
1775840804267898,-2.93621
1775840804272347,-2.94982
1775840804275958,-2.92997
1775840804279941,-2.91409
1775840804284325,-2.91182
1775840804287974,-2.92033
1775840804291911,-2.91239
1775840804295914,-2.90162
1775840804299905,-2.91919
1775840804303891,-2.9209
1775840804307975,-2.90332
1775840804311902,-2.89821
1775840804315911,-2.90559
1775840804319912,-2.91352
1775840804323947,-2.89481
1775840804327923,-2.89935
1775840804331958,-2.90162
1775840804335935,-2.91466
1775840804339944,-2.93054
1775840804343892,-2.92827
1775840804349952,-2.93847
1775840804356034,-2.95492
1775840804359947,-2.94585
1775840804363917,-2.97703
1775840804367953,-2.97306
1775840804371909,-2.98667
1775840804375914,-2.9776
1775840804379907,-2.98611
1775840804383952,-3.00312
1775840804388450,-3.00992
1775840804391886,-2.99802
1775840804395932,-2.99915
1775840804399916,-3.01503
1775840804403856,-3.02807
1775840804407919,-3.01389
1775840804411867,-3.02126
1775840804415887,-3.03374
1775840804419871,-3.04678
1775840804423901,-3.03374
1775840804427922,-3.0241
1775840804431863,-3.0275
1775840804435856,-3.02864
1775840804440072,-3.00822
1775840804443894,-3.01786
1775840804447909,-3.019
1775840804452297,-3.0241
1775840804455879,-3.02297
1775840804460085,-3.00312
1775840804463876,-3.00766
1775840804467995,-3.01389
1775840804471888,-3.00936
1775840804475912,-2.98044
1775840804479881,-2.97703
1775840804483897,-2.99008
1775840804487876,-2.99291
1775840804491915,-2.96172
1775840804495913,-2.95379
1775840804499917,-2.9708
1775840804503998,-2.9691
1775840804507886,-2.96172
1775840804511918,-2.95832
1775840804515905,-2.95492
1775840804519929,-2.95322
1775840804523857,-2.94415
1775840804528083,-2.94982
1775840804531914,-2.95435
1775840804535852,-2.9827
1775840804539977,-2.9793
1775840804544246,-2.9708
1775840804547863,-2.97874
1775840804553244,-2.99178
1775840804555957,-2.9793
1775840804559865,-2.99348
1775840804563919,-2.99972
1775840804568619,-3.00936
1775840804572880,-3.01219
1775840804576638,-2.99348
1775840804579835,-3.00992
1775840804583910,-3.02694
1775840804587905,-3.02126
1775840804591897,-2.99234
1775840804595893,-2.99858
1775840804599837,-3.00369
1775840804603874,-3.019
1775840804607854,-2.98781
1775840804612525,-3.01219
1775840804616338,-3.019
1775840804619991,-3.019
1775840804624216,-2.98781
1775840804627880,-3.00482
1775840804631906,-3.00652
1775840804635831,-3.00028
1775840804640066,-2.99348
1775840804643946,-2.96853
1775840804647854,-2.9742
1775840804651843,-2.9691
1775840804655818,-2.95435
1775840804659827,-2.95435
1775840804663838,-2.96059
1775840804667897,-2.96853
1775840804671939,-2.96059
1775840804675871,-2.93167
1775840804680399,-2.94415
1775840804684068,-2.95775
1775840804687943,-2.95435
1775840804692083,-2.94131
1775840804696079,-2.94698
1775840804699913,-2.9294
1775840804703923,-2.95662
1775840804708057,-2.9328
1775840804711867,-2.95549
1775840804716028,-2.95322
1775840804719890,-2.94925
1775840804723834,-2.94358
1775840804727896,-2.9725
1775840804731885,-2.97647
1775840804735852,-2.99291
1775840804740335,-2.97874
1775840804743829,-2.98611
1775840804747847,-2.99348
1775840804753304,-3.00766
1775840804755803,-2.99858
1775840804759818,-2.96796
1775840804764110,-3.00255
1775840804767846,-3.0241
1775840804771845,-3.019
1775840804775848,-3.00822
1775840804779820,-3.03487
1775840804783799,-3.03771
1775840804787797,-3.01956
1775840804792053,-2.99858
1775840804795905,-3.02297
1775840804799800,-3.01219
1775840804803842,-3.02637
1775840804807842,-2.99121
1775840804811815,-3.00482
1775840804815866,-3.00482
1775840804820053,-3.01559
1775840804823843,-2.9793
1775840804827821,-2.99348
1775840804831887,-2.97817
1775840804835797,-2.98724
1775840804839955,-2.96002
1775840804844283,-2.9759
1775840804848367,-2.95492
1775840804851792,-2.94868
1775840804855824,-2.93791
1775840804860123,-2.92657
1775840804863809,-2.9328
1775840804867820,-2.94244
1775840804871790,-2.93734
1775840804876115,-2.91863
1775840804879803,-2.92997
1775840804883794,-2.93847
1775840804887854,-2.9243
1775840804891869,-2.90785
1775840804895822,-2.91806
1775840804899814,-2.91069
1775840804903810,-2.91523
1775840804907829,-2.91352
1775840804911815,-2.92543
1775840804915779,-2.92657
1775840804919843,-2.94868
1775840804923817,-2.91352
1775840804927857,-2.93451
1775840804931913,-2.94755
1775840804935774,-2.97193
1775840804939784,-2.96172
1775840804943780,-2.97703
1775840804947805,-2.9827
1775840804951881,-2.99178
