ts,ts.1,board_temp,cap_fill_base,cap_fill_actual
1775844878962418,3460426486,16,100,136.7036895751953
1775844878988651,3460456486,16,100,136.7036895751953
1775844879044404,3460486486,16,100,136.7036895751953
1775844879066827,3460516486,17,100,136.7036895751953
1775844879094253,3460546486,16,100,136.7036895751953
1775844879129433,3460576486,16,100,136.7036895751953
1775844879145858,3460605485,16,100,137.049072265625
1775844879202733,3460635485,16,100,136.7036895751953
1775844879226664,3460665470,16,100,136.7036895751953
1775844879253339,3460695487,17,100,136.7036895751953
1775844879278223,3460725482,16,100,136.7036895751953
1775844879306151,3460755485,17,100,137.049072265625
1775844879355156,3460785485,17,100,137.049072265625
1775844879383251,3460815485,16,100,137.049072265625
1775844879416654,3460845485,16,100,137.049072265625
1775844879434541,3460875478,17,100,137.049072265625
1775844879466426,3460905486,16,100,137.049072265625
1775844879502247,3460935490,17,100,137.049072265625
1775844879523330,3460965490,17,100,137.049072265625
1775844879549712,3460995484,16,100,137.049072265625
1775844879574519,3461025493,16,100,137.049072265625
1775844879611898,3461055462,16,100,137.049072265625
1775844879638546,3461085483,16,100,137.049072265625
1775844879660517,3461115485,17,100,137.049072265625
1775844879690172,3461145485,16,100,137.049072265625
1775844879716736,3461175485,17,100,137.049072265625
1775844879746820,3461205485,17,100,137.049072265625
1775844879772085,3461235485,17,100,137.049072265625
1775844879802102,3461265458,16,100,137.049072265625
1775844879829387,3461295486,16,100,137.049072265625
1775844879886445,3461325481,16,100,137.049072265625
1775844879914244,3461355486,17,100,137.049072265625
1775844879935202,3461385463,17,100,137.049072265625
1775844879964779,3461415483,17,100,137.049072265625
1775844879987872,3461445486,17,100,137.049072265625
1775844880029055,3461475475,16,100,137.049072265625
1775844880056054,3461505485,16,100,137.049072265625
1775844880084657,3461535485,16,100,137.049072265625
1775844880109995,3461565486,16,100,137.049072265625
1775844880133249,3461595470,16,100,137.049072265625
1775844880180597,3461625486,16,100,137.049072265625
1775844880211331,3461655486,17,100,137.049072265625
1775844880239179,3461685486,17,100,137.049072265625
1775844880263742,3461715486,16,100,137.049072265625
1775844880292931,3461745486,16,100,137.049072265625
1775844880339024,3461775486,17,100,137.049072265625
1775844880363527,3461805486,16,100,137.049072265625
1775844880390621,3461835486,16,100,137.049072265625
1775844880418302,3461865484,16,100,137.049072265625
1775844880442593,3461895485,16,100,137.049072265625
1775844880493144,3461925505,16,100,137.049072265625
1775844880517657,3461955493,17,100,137.049072265625
1775844880544005,3461984488,16,100,136.7036895751953
1775844880574041,3462014494,17,100,136.7036895751953
1775844880634735,3462044485,17,100,136.7036895751953
1775844880659876,3462074485,17,100,136.7036895751953
1775844880686351,3462104485,16,100,136.7036895751953
1775844880707073,3462134479,16,100,136.7036895751953
1775844880733198,3462164486,16,100,136.7036895751953
1775844880762422,3462194454,16,100,136.7036895751953
1775844880793530,3462224485,17,100,136.7036895751953
1775844880820712,3462254477,17,100,136.7036895751953
1775844880846120,3462284486,16,100,136.7036895751953
1775844880867338,3462314463,16,100,136.7036895751953
1775844880910247,3462344483,16,100,136.7036895751953
1775844880937211,3462374485,17,100,136.7036895751953
1775844880969523,3462404485,16,100,136.7036895751953
1775844880996250,3462434485,16,100,136.7036895751953
1775844881019086,3462464485,17,100,136.7036895751953
1775844881068476,3462494485,16,100,136.7036895751953
1775844881118497,3462524458,17,100,136.7036895751953
1775844881134077,3462554486,16,100,136.7036895751953
1775844881145857,3462584482,16,100,136.7036895751953
1775844881186455,3462614487,17,100,136.7036895751953
1775844881216084,3462644463,16,100,136.7036895751953
1775844881236014,3462674484,17,100,136.7036895751953
1775844881267881,3462704486,16,100,137.049072265625
1775844881297462,3462734475,16,100,136.7036895751953
1775844881359230,3462764485,16,100,136.7036895751953
1775844881384537,3462794485,16,100,137.049072265625
1775844881408773,3462824486,17,100,137.049072265625
1775844881437511,3462854470,16,100,137.049072265625
1775844881463898,3462884486,16,100,137.049072265625
