ts,data
1775842597872900,0.255794
1775842597877711,0.565379
1775842597880330,0.857797
1775842597884476,1.17883
1775842597888362,1.65894
1775842597892310,1.88441
1775842597896298,1.95536
1775842597900278,1.99199
1775842597907139,1.86094
1775842597910320,1.75393
1775842597914320,1.51531
1775842597918666,0.973391
1775842597922293,0.717024
1775842597926422,0.503004
1775842597930310,0.252933
1775842597936481,0.245494
1775842597940302,0.268383
1775842597944684,0.298712
1775842597950092,0.30329
1775842597954908,0.364521
1775842597958590,0.318741
1775842597962334,0.163662
1775842597966382,0.0492132
1775842597970315,-0.0474964
1775842597975118,-0.0921316
1775842597978752,-0.370815
1775842597983319,-0.512732
1775842597986315,-0.606009
1775842597990284,-0.584835
1775842597994267,-0.482976
1775842597998301,-0.462375
1775842598002716,-0.475536
1775842598006376,-0.363948
1775842598010268,-0.208298
1775842598014277,-0.0846924
1775842598018369,0.215737
1775842598022723,0.413734
1775842598026261,0.628326
1775842598030410,0.792561
1775842598035062,0.96824
1775842598038300,1.29213
1775842598042690,1.4804
1775842598046303,1.61259
1775842598050481,1.76023
1775842598054855,1.89185
1775842598058278,2.12589
1775842598063076,2.15107
1775842598066631,2.15794
1775842598070278,2.11102
1775842598074241,2.09557
1775842598078549,1.9319
1775842598082269,1.83634
1775842598086725,1.72246
1775842598090270,1.65494
1775842598095028,1.59657
1775842598098249,1.57711
1775842598102381,1.61946
1775842598106280,1.72303
1775842598110441,1.80486
1775842598114306,1.86094
1775842598118562,1.96166
1775842598122288,2.02632
1775842598126450,2.00286
1775842598131145,1.91302
1775842598134235,1.61373
1775842598138261,1.44607
1775842598142397,1.2269
1775842598146504,0.943634
1775842598150273,0.680401
1775842598154306,0.429185
1775842598158321,0.10186
1775842598162266,-0.0108727
1775842598166238,-0.039485
1775842598170322,0.00343348
1775842598174257,0.184835
1775842598178302,0.701574
1775842598182285,1.02546
1775842598186576,1.3505
1775842598191046,1.68698
1775842598194256,1.97253
1775842598198908,2.3691
1775842598202625,2.45665
1775842598206292,2.54134
1775842598210244,2.49957
1775842598214241,2.3691
1775842598218250,1.75508
1775842598222292,1.62403
1775842598226259,1.91645
1775842598230255,2.16023
1775842598234273,2.0
1775842598238378,1.61545
1775842598242295,1.82146
1775842598246266,2.12189
1775842598252276,1.77225
1775842598256370,1.31044
1775842598261173,0.982546
1775842598264901,1.07525
1775842598268581,1.06323
1775842598272480,0.899571
1775842598276902,0.684406
1775842598280222,0.659227
1775842598284652,1.07525
1775842598289077,1.33906
1775842598292243,1.48898
1775842598296664,1.66981
1775842598300381,1.86495
1775842598304430,2.01602
1775842598308246,1.87525
1775842598312312,1.57368
1775842598316232,1.35165
1775842598320327,1.31159
1775842598324273,1.34878
1775842598328255,1.1897
1775842598332219,1.23891
1775842598336265,1.58455
1775842598340195,2.21917
1775842598344216,2.82804
1775842598348503,3.89413
1775842598352395,4.37368
1775842598356255,4.82175
1775842598360221,5.02546
1775842598364211,5.01745
1775842598368233,4.27353
1775842598372270,3.67039
1775842598376251,2.92418
1775842598380211,2.21173
1775842598384296,1.52732
1775842598388311,0.672389
1775842598392212,0.516166
1775842598396228,0.623748
1775842598400253,0.860086
1775842598404349,1.16853
1775842598408214,1.68183
1775842598412278,1.81059
1775842598417882,1.85637
1775842598420252,1.82489
1775842598424258,1.68927
1775842598428246,0.944778
1775842598432237,0.461803
1775842598437232,-0.0194564
1775842598440281,-0.415451
1775842598444187,-0.98598
1775842598448330,-1.06323
1775842598452212,-0.973391
1775842598456662,-0.761087
1775842598460240,-0.563662
1775842598464586,-0.318741
1775842598468213,0.255794
1775842598472219,0.515021
1775842598476208,0.574535
1775842598480389,0.57568
1775842598484360,0.5402
1775842598488508,0.72103
1775842598492493,0.830329
1775842598496522,1.05007
1775842598500877,1.38941
1775842598504211,1.94678
1775842598508201,3.4907
1775842598512336,4.2701
1775842598516665,4.91731
1775842598520197,5.37568
1775842598524472,5.70472
1775842598528565,5.49413
1775842598532586,5.04664
1775842598536180,4.59628
1775842598540966,4.32332
1775842598544195,4.15508
1775842598551068,3.71273
1775842598554174,3.32475
1775842598558257,3.47239
1775842598562190,3.80887
1775842598566449,3.95823
1775842598571959,3.5731
1775842598576378,3.303
1775842598580309,3.24006
1775842598584153,3.10901
1775842598588311,2.68784
1775842598592233,0.967668
1775842598599032,-0.294707
1775842598602147,-0.665522
1775842598606194,-1.07239
1775842598610469,-1.53534
1775842598614452,-1.79113
1775842598619039,-1.82718
1775842598622146,-1.32361
1775842598626172,-1.15021
1775842598630203,-0.994564
1775842598634207,-0.818312
1775842598638287,-0.579685
1775842598642146,-0.310157
1775842598646221,-0.323319
1775842598650479,-0.442346
1775842598654247,-0.504149
1775842598658209,-0.473247
1775842598662160,-0.250072
1775842598666338,0.0160229
1775842598670154,0.458941
